sys_sch,systemid,systemname,schoolid,schoolname,amount_19,Federal_Amt_19,State_Local_Amt_19,excluded_19,dist_enroll_19,weight_19,centralcost_19,central_fed_amt_19,central_state_amt_19,Charter_Dist_Allocation_19,Charter_Fed_Dist_Allocation_19,Charter_State_Dist_Allocation_19,total_weighted_cc_19,total_weighted_cc_fed_19,total_weighted_cc_state_19,school_with_cc_19,school_with_cc_fed_19,school_with_cc_state_19,k12_enrollment_19,school_ppe_19,school_ppe_fed_19,school_ppe_sl_19,amount_23,Federal_Amt_23,State_Local_Amt_23,excluded_23,dist_enroll_23,weight_23,centralcost_23,central_fed_amt_23,central_state_amt_23,Charter_Dist_Allocation_23,Charter_Fed_Dist_Allocation_23,Charter_State_Dist_Allocation_23,total_weighted_cc_23,total_weighted_cc_fed_23,total_weighted_cc_state_23,school_with_cc_23,school_with_cc_fed_23,school_with_cc_state_23,k12_enrollment_23,school_ppe_23,school_ppe_fed_23,school_ppe_sl_23,amount_24,Federal_Amt_24,State_Local_Amt_24,excluded_24,dist_enroll_24,weight_24,centralcost_24,central_fed_amt_24,central_state_amt_24,Charter_Dist_Allocation_24,Charter_Fed_Dist_Allocation_24,Charter_State_Dist_Allocation_24,total_weighted_cc_24,total_weighted_cc_fed_24,total_weighted_cc_state_24,school_with_cc_24,school_with_cc_fed_24,school_with_cc_state_24,k12_enrollment_24,school_ppe_24,school_ppe_fed_24,school_ppe_sl_24,schoolyear,single_score_24,single_score_23,singlescore_19,PPE_Avg,State_Local_Exp_PPE_Avg,Federal_Exp_PPE_Avg,SS_Avg,FESR,note
710404,710,Paulding County,404,Irma C. Austin Middle School,6759727.1,220278.75,6539448.35,477174.97,29710,0.0300999991595745,38993671.1,1902424.89,37091246.21,0,0,0,1259926.5,58568.8984375,1201357.625,8019653.5,278847.65625,7740806,894,8970.5302734375,311.910003662109,8658.6201171875,7605213.33,321289.44,7283923.89,594771.21,31302,0.0252999998629093,63849600.27,9385747.12000001,54463853.15,0,0,0,2023273.25,506779.59375,1516493.75,9628486,828069.0625,8800417,792,12157.1796875,1045.5400390625,11111.6396484375,8491122.36,291353.32,8199769.04,656806.77,31591,0.0256999991834164,77077136.84,12444643.48,64632493.36,0,0,0,1980882.375,319827.3125,1661055,10472005,611180.625,9860824,811,12912.4599609375,753.609985351563,12158.849609375,2024,62.2,67.6,78.7,11346.72,10643.04,703.69,69.5,3,
710204,710,Paulding County,204,Roland W. Russom Elementary,6906343.26,86584.11,6819759.15,589318.11,29710,0.0295000001788139,38993671.1,1902424.89,37091246.21,0,0,0,1150313.25,56121.53515625,1094191.75,8056656.5,142705.640625,7913951,876,9197.099609375,162.910003662109,9034.1904296875,9182047.94,572404.02,8609643.92,773182.4,31302,0.0294000003486872,63849600.27,9385747.12000001,54463853.15,0,0,0,1877178.25,275940.96875,1601237.25,11059226,848345,10210881,921,12007.849609375,921.109985351563,11086.73046875,10467063.13,608089.35,9858973.78,793667.8,31591,0.0304000005125999,77077136.84,12444643.48,64632493.36,0,0,0,2343145,378317.15625,1964827.875,12810208,986406.5,11823802,961,13330.080078125,1026.43994140625,12303.6396484375,2024,83.7,75,82.1,11511.68,10808.19,703.49,80.3,4,
6285050,628,Cherokee County,5050,Cherokee High School,18643628.37,267805.99,18375822.38,3489441.45,41831,0.066200003027916,68716239.09,6567670.3,62148568.79,0,0,0,4670763.5,434779.78125,4235984,23314392,702585.75,22611806,2770,8416.75,253.639999389648,8163.10986328125,25531381.53,1940588.43,23590793.1,21047754.48,41428,0.0709000006318092,89768698.34,10455921.17,79312777.17,0,0,0,6364601,741324.8125,5623276,31895982,2681913.25,29214070,2937,10860.0498046875,913.150024414063,9946.91015625,29607058.96,2028958.81,27578100.15,78054788.8,41258,0.0729999989271164,89590248.46,9556798.98,80033449.48,0,0,0,7018809,808365.0625,6210443.5,36625868,2837323.75,33788544,3011,12164.01953125,942.320007324219,11221.7001953125,2024,66.5,67,76,10480.27,9777.24,703.04,69.8,3.5,
676108,676,Houston County,108,Mossy Creek Middle School,6774867.93,265884.03,6508983.9,1019203.09,28640,0.0255999993532896,39598357.04,5067410.81,34530946.23,0,0,0,1013717.9375,129725.7109375,883992.1875,7788586,395609.75,7392976,734,10611.150390625,538.97998046875,10072.169921875,7508840.46,171385.45,7337455.01,924772.23,29458,0.0252000000327826,63456114.8900001,9337720.84,54118394.05,0,0,0,1599094.125,235310.5625,1363783.5,9107935,406696,8701239,741,12291.41015625,548.849975585938,11742.5595703125,8414518.47,284545.89,8129972.58,1087907.75,29587,0.0260000005364418,77936195.7,19268327.21,58667868.49,0,0,0,2026341.125,500976.53125,1525364.625,10440860,785522.4375,9655337,770,13559.5595703125,1020.15997314453,12539.400390625,2024,81.2,82.5,87.2,12154.04,11451.38,702.66,83.6,3.5,
660305,660,Fulton County,305,Autrey Mill Middle School,10785288.6,36401.36,10748887.24,866159.19,87514,0.0163000002503395,166976381.8,13164729.4,153811652.4,0,0,0,2722101,214585.09375,2507516,13507390,250986.453125,13256403,1424,9485.5302734375,176.25,9309.26953125,11786101.86,185582,11600519.86,1521865.75,83128,0.0152000002563,223313189.37,56634970.96,166678218.41,0,0,0,3468547.75,860851.5625,2607696.25,15254649,1046433.5625,14208216,1260,12106.8603515625,830.5,11276.3603515625,13546144.43,298834,13247310.43,1335774.05,81997,0.0153999999165535,304578707.36,70978604.54,233600102.84,0,0,0,4690512,1093070.5,3597441.5,18236656,1391904.5,16844752,1264,14427.73046875,1101.18994140625,13326.5400390625,2024,93.9,94.1,95.2,12006.71,11304.06,702.65,94.4,4,
667176,667,Gwinnett County,176,Parkview High School,21499487.76,614417,20885070.76,10353544.94,177611,0.0172000005841255,246406368.94,15612572.7,230793796.25,0,0,0,4510761.5,350679.15625,4160082.75,26010250,965096.1875,25045154,3055,8513.990234375,315.910003662109,8198.08984375,27659418.02,1581138.52,26078279.5,5522098.85,179696,0.0182000007480383,372162694.65,93338744.72,278823949.93,0,0,0,6773361.5,1698765.25,5074596,34432780,3279903.75,31152876,3262,10555.73046875,1005.48999023438,9550.240234375,29893513.76,1220149.44,28673364.32,6614089.04,179892,0.0182000007480383,369587289.45,74505766.31,295081523.14,0,0,0,6726489,1356005,5370484,36620004,2576154.5,34043848,3279,11168.0400390625,785.650024414063,10382.3896484375,2024,86.2,80.7,83.3,10079.25,9376.91,702.35,83.4,4.5,
628213,628,Cherokee County,213,Ball Ground Elementary School,4793197.63,32422.35,4760775.28,755402.14,41831,0.0126000000163913,68716239.09,6567670.3,62148568.79,0,0,0,865824.625,82752.6484375,783071.9375,5659022.5,115175,5543847,525,10779.08984375,219.380004882813,10559.7099609375,5872104.63,364102.72,5508001.91,848562.32,41428,0.0136000001803041,89768698.34,10455921.17,79312777.17,0,0,0,1220854.375,142200.53125,1078653.75,7092959,506303.25,6586655.5,562,12620.919921875,900.900024414063,11720.0302734375,8246757.81,435782.28,7810975.53,889936.35,41258,0.0140000004321337,89590248.46,9556798.98,80033449.48,0,0,0,1254263.5,133795.1875,1120468.375,9501021,569577.4375,8931444,578,16437.75,985.429992675781,15452.330078125,2024,86.1,79.1,62.8,13279.25,12577.36,701.9,76,2.5,
709112,709,Oglethorpe County,112,Oglethorpe County Middle School,4547829.47,121741.63,4426087.84,282033.77,2044,0.243599995970726,2599240.97,98312.29,2500928.68,0,0,0,641397.375,23948.873046875,617448.5,5189227,145690.5,5043536.5,498,10420.1298828125,292.549987792969,10127.580078125,5467251.9,416976.41,5050275.49,313249.94,2154,0.239999994635582,3143563.72,168153.84,2975409.88,0,0,0,863292.75,40401.61328125,822891.1875,6330544.5,457378.03125,5873167,517,12244.76953125,884.679992675781,11360.08984375,5857640.49,473810.79,5383829.7,369104.18,2240,0.243300005793571,3596760.58,121161.26,3475599.32,0,0,0,990661.3125,29478.53515625,961182.75,6848302,503289.3125,6345012.5,545,12565.6904296875,923.469970703125,11642.2197265625,2024,76.1,70.1,82.5,11743.53,11043.3,700.23,76.2,3.5,
705190,705,Murray County,190,Murray County High School,7021705.75,261044.09,6760661.66,3091064.24,6960,0.153200000524521,9428678.71,1140163.49,8288515.22,0,0,0,1444473.625,174673.046875,1269800.5,8466179,435717.125,8030462,1066,7942.009765625,408.739990234375,7533.27001953125,8061568.32,305176.27,7756392.05,5705784.9,6602,0.166899994015694,18059841.22,4830664.68,13229176.54,0,0,0,3014187.5,806237.875,2207949.5,11075756,1111414.125,9964342,1102,10050.599609375,1008.53997802734,9042.0498046875,8424006.93,331860.95,8092145.98,17571395.47,6475,0.169699996709824,17310151.93,2452268.88,14857883.05,0,0,0,2937532.75,416150.03125,2521382.75,11361540,748011,10613529,1099,10338.0703125,680.630004882813,9657.4404296875,2024,66.7,61.2,75.2,9443.56,8744.25,699.3,67.7,3.5,
648203,648,Douglas County,203,New Manchester Elementary School,6234108.45,0,6234108.45,321078.81,25472,0.0324999988079071,48432627.47,7218102.67,41214524.8,0,0,0,1583286.625,234588.328125,1348698.25,7817395.5,234588.328125,7582807,828,9441.2998046875,283.320007324219,9157.98046875,6727744.32,113241.56,6614502.76,166354.64,24774,0.0335999988019466,69414701.84,20320566.68,49094135.16,0,0,0,2348077,682877.8125,1665199.125,9075821,796119.375,8279702,832,10908.4404296875,956.869995117188,9951.5595703125,7263345.03,144126.68,7119218.35,223783.5,24735,0.0342000015079975,76228679.18,16995880.71,59232798.47,0,0,0,2623729.5,581259.125,2042470.25,9887074,725385.8125,9161688,846,11686.849609375,857.429992675781,10829.419921875,2024,74.3,74.9,69.4,10678.86,9979.65,699.21,72.9,4,
667197,667,Gwinnett County,197,Creekland Middle School,13435098.93,237896.28,13197202.65,2553090.99,177611,0.0113000003620982,246406368.94,15612572.7,230793796.25,0,0,0,2963408,230370.71875,2733037.5,16398507,468267,15930240,2000,8199.25,234.130004882813,7965.1201171875,15990049.32,922330.3,15067719.02,2780157,179696,0.0104000000283122,372162694.65,93338744.72,278823949.93,0,0,0,3870492,970722.9375,2899769,19860542,1893053.25,17967488,1860,10677.7099609375,1017.77001953125,9659.9404296875,16559097.68,731420.56,15827677.12,2276387.27,179892,0.00960000045597553,369587289.45,74505766.31,295081523.14,0,0,0,3548038.25,715255.375,2832782.75,20107136,1446675.875,18660460,1718,11703.7998046875,842.070007324219,10861.73046875,2024,74.8,76.1,79.5,10193.59,9495.6,697.99,76.8,4,
6331056,633,Cobb County,1056,East Cobb Middle School,9586207.28,475900.94,9110306.34,319483.38,110276,0.0122999995946884,152612860.91,20642619.96,131970240.95,0,0,0,1877138.125,253904.21875,1623233.875,11463345,729805.1875,10733540,1357,8447.5595703125,537.809997558594,7909.759765625,11865251.99,206765.82,11658486.17,630718.42,105832,0.0126000000163913,223348686.59,56129369.73,167219316.86,0,0,0,2814193.5,707230.0625,2106963.5,14679445,913995.875,13765450,1334,11004.080078125,685.150024414063,10318.9296875,14128424.59,557601.37,13570823.22,692599.72,105373,0.0127999996766448,237864756.45,45352100.1,192512656.35,0,0,0,3099469.75,610270.8125,2489199.25,17227896,1167872.125,16060022,1345,12808.83984375,868.309997558594,11940.5400390625,2024,67.8,78.9,82.7,10753.49,10056.41,697.09,76.5,4,
660105,660,Fulton County,105,Hopewell Middle School,11195816.03,117254.65,11078561.38,873016.32,87514,0.0163000002503395,166976381.8,13164729.4,153811652.4,0,0,0,2722102.25,214585.09375,2507517.25,13917918,331839.75,13586078,1427,9753.26953125,232.539993286133,9520.73046875,11938203.09,179354.43,11758848.66,1338132.42,83128,0.0147000001743436,223313189.37,56634970.96,166678218.41,0,0,0,3354797.25,832534.0625,2522263,15293000,1011888.5,14281111,1222,12514.73046875,828.059997558594,11686.669921875,13503827.83,193928.73,13309899.1,1330668.69,81997,0.0146000003442168,304578707.36,70978604.54,233600102.84,0,0,0,4446849,1036287.625,3410561.5,17950676,1230216.375,16720461,1196,15008.9296875,1028.60998535156,13980.3203125,2024,88.8,86.7,84.3,12425.64,11729.24,696.4,86.6,3.5,
781106,781,Marietta City,106,Marietta Center for Advanced Academics,2558497.36,0,2558497.36,722641.13,8608,0.0390000008046627,14243438.65,953312.49,13290126.16,0,0,0,555494.125,37179.1875,518314.9375,3113991.5,37179.1875,3076812.25,336,9267.830078125,110.650001525879,9157.1796875,3479319.89,137398.17,3341921.72,913113.71,8561,0.0355999991297722,25266794.58,3424773.81,21842020.77,0,0,0,899497.875,121921.9453125,777575.9375,4378818,259320.109375,4119497.75,305,14356.7802734375,850.22998046875,13506.5498046875,3880366.79,193473.86,3686892.93,4031788.57,8505,0.0346999987959862,30597615.48,4005916.2,26591699.28,0,0,0,1061737.25,139005.28125,922731.9375,4942104,332479.15625,4609625,295,16752.890625,1127.05004882813,15625.849609375,2024,96.9,99.3,91.3,13459.17,12763.19,695.98,95.8,3.5,
667305,667,Gwinnett County,305,Ivy Creek Elementary School,9139523.26,202255.52,8937267.74,1327187.92,177611,0.00689999992027879,246406368.94,15612572.7,230793796.25,0,0,0,1700203.875,107726.75,1592477.125,10839727,309982.28125,10529745,1218,8899.6103515625,254.5,8645.1103515625,13886454.61,889707.76,12996746.85,2045049.74,179696,0.00860000029206276,372162694.65,93338744.72,278823949.93,0,0,0,3200599.25,802713.25,2397886,17087054,1692421,15394633,1539,11102.7001953125,1099.68994140625,10003.009765625,15534281.27,483805.17,15050476.1,2478298.73,179892,0.008500000461936,369587289.45,74505766.31,295081523.14,0,0,0,3141492.25,633299.0625,2508193,18675774,1117104.25,17558670,1527,12230.3701171875,731.570007324219,11498.7998046875,2024,95.4,97.9,96.8,10744.23,10048.97,695.25,96.7,5,
660402,660,Fulton County,402,River Trail Middle School,10058310.2,35746.51,10022563.69,716170.19,87514,0.0146000003442168,166976381.8,13164729.4,153811652.4,0,0,0,2438203.25,192205.046875,2245998.25,12496513,227951.5625,12268562,1282,9747.669921875,177.809997558594,9569.8603515625,11222677.47,280458.35,10942219.12,1515519.29,83128,0.0131000000983477,223313189.37,56634970.96,166678218.41,0,0,0,2989419,741918.125,2247501,14212096,1022376.5,13189720,1088,13062.58984375,939.679992675781,12122.900390625,12532483.51,112668.07,12419815.44,1150692.11,81997,0.0132999997586012,304578707.36,70978604.54,233600102.84,0,0,0,4050896.75,944015.4375,3106881.25,16583380,1056683.5,15526697,1094,15158.48046875,965.890014648438,14192.58984375,2024,98.7,92.1,96.6,12656.25,11961.78,694.46,95.8,4,
672110,672,Harris County,110,Creekside School,5588794.22,359625.75,5229168.47,826441.01,5190,0.160899996757507,9084939.3,503605.11,8581334.19,0,0,0,1461766.75,81030.0625,1380736.625,7050561,440655.8125,6609905,835,8443.7900390625,527.72998046875,7916.0498046875,7114643.11,575370.5,6539272.61,1647712.86,5340,0.160699993371964,13125246.31,1365999.45,11759246.86,0,0,0,2109227,219516.109375,1889710.875,9223870,794886.625,8428983,858,10750.4296875,926.440002441406,9823.990234375,7664762.74,302906.93,7361855.81,1475214.74,5326,0.151500001549721,12515124.6,1326009.26,11189115.34,0,0,0,1896041.375,200890.40625,1695151,9560804,503797.34375,9057007,807,11847.33984375,624.280029296875,11223.0595703125,2024,90,73.5,79.9,10347.19,9654.37,692.82,81.1,4.5,
660392,660,Fulton County,392,Chattahoochee High School,15206515.27,41750.78,15164764.49,1513283.1,87514,0.0223999992012978,166976381.8,13164729.4,153811652.4,0,0,0,4664390,413587,4250803,19870906,455337.8125,19415568,1960,10138.2197265625,232.320007324219,9905.900390625,16563731.9,160684.21,16403047.69,3053194.23,83128,0.022299999371171,223313189.37,56634970.96,166678218.41,0,0,0,6154784.5,1453254.75,4701529.5,22718516,1613939,21104578,1852,12267.01953125,871.460021972656,11395.5595703125,18505199.78,193873.75,18311326.03,3113721.97,81997,0.0217000003904104,304578707.36,70978604.54,233600102.84,0,0,0,6609358,1540235.75,5069122.5,25114558,1734109.5,23380448,1781,14101.3798828125,973.669982910156,13127.7099609375,2024,96.5,95.5,95.8,12168.87,11476.39,692.48,95.9,4,
675211,675,Henry County,211,Rocky Creek Elementary,4883974.1,52339.99,4831634.11,555254.3,42238,0.016100000590086,88526083.4599999,11500497.09,77025586.3699999,0,0,0,1425270,185158.015625,1240112,6309244,237498,6071746,679,9291.9599609375,349.779998779297,8942.1904296875,5697538.99,15683.39,5681855.6,743813.86,43028,0.0153999999165535,141263894.63,35079057.05,106184837.58,0,0,0,2175464,540217.5,1635246.5,7873003,555900.875,7317102,661,11910.75,841,11069.75,6008360.63,10397.47,5997963.16,829196.55,42843,0.0163000002503395,172003729.99,37377052.55,134626677.44,0,0,0,2803660.75,609245.9375,2194415,8812021,619643.4375,8192378,700,12588.599609375,885.200012207031,11703.400390625,2024,72.5,74.1,88.2,11263.77,10571.78,691.99,78.3,3.5,
620110,620,Camden County,110,Saint Marys Elementary School,4750555.81,223426.15,4527129.66,735111.11,9092,0.0680999979376793,6902363.49,825896.58,6076466.91000001,0,0,0,470050.9375,56243.5546875,413807.375,5220606.5,279669.71875,4940937,619,8433.9404296875,451.809997558594,7982.1298828125,5335558.97000001,256428.33,5079130.64,653321.23,9238,0.0608000010251999,10041237.1,1294645.08,8746592.02,0,0,0,610507.25,78714.421875,531792.8125,5946066,335142.75,5610923.5,562,10580.1904296875,596.340026855469,9983.849609375,6169067.51,432591.46,5736476.05,833476.35,9396,0.0584999993443489,13299619.81,2263321.78,11036298.03,0,0,0,778027.75,132404.328125,645623.4375,6947095.5,564995.8125,6382099.5,550,12631.080078125,1027.27001953125,11603.8203125,2024,90.2,83.4,83.6,10548.4,9856.6,691.81,85.7,4.5,
620295,620,Camden County,295,Camden County High School,21256286.04,735374.59,20520911.45,11919936.16,9092,0.275400012731552,6902363.49,825896.58,6076466.91000001,0,0,0,1900911,227451.921875,1673459.125,23157198,962826.5,22194370,2504,9248.080078125,384.519989013672,8863.5703125,24419750.57,1293223.2,23126527.37,5182843.12,9238,0.289299994707108,10041237.1,1294645.08,8746592.02,0,0,0,2904929.75,374540.8125,2530389,27324680,1667764,25656916,2673,10222.48046875,623.929992675781,9598.5498046875,30968553.09,2270954.4,28697598.69,4176398.64,9396,0.295399993658066,13299619.81,2263321.78,11036298.03,0,0,0,3928707.5,668585.25,3260122.25,34897260,2939539.75,31957720,2776,12571.0595703125,1058.91003417969,11512.150390625,2024,87.8,90.8,95.4,10680.54,9991.42,689.12,91.3,5,
633185,633,Cobb County,185,Garrison Mill Elementary School,5881662.05,75786.91,5805875.14,878311.69,110276,0.00609999988228083,152612860.91,20642619.96,131970240.95,0,0,0,930938.4375,125919.9765625,805018.4375,6812600.5,201706.890625,6610893.5,671,10152.91015625,300.609985351563,9852.2998046875,7632002.63,507854.55,7124148.08,972332.61,105832,0.00609999988228083,223348686.59,56129369.73,167219316.86,0,0,0,1362427,342389.15625,1020037.8125,8994430,850243.6875,8144186,641,14031.8701171875,1326.43005371094,12705.4404296875,7972962.96,7431.59,7965531.37,1058149.76,105373,0.00600000005215406,237864756.45,45352100.1,192512656.35,0,0,0,1427188.5,272112.59375,1155076,9400151,279544.1875,9120607,637,14756.91015625,438.839996337891,14318.0595703125,2024,94.9,85.3,95.3,12980.56,12291.93,688.63,91.8,3.5,
620189,620,Camden County,189,Matilda Harris Elementary School,3991291.22,215806.74,3775484.48,728154.14,9092,0.061599999666214,6902363.49,825896.58,6076466.91000001,0,0,0,425185.59375,50875.23046875,374310.375,4416477,266681.96875,4149794.75,560,7886.56982421875,476.220001220703,7410.35009765625,5583145,415119.24,5168025.76,1753359.43,9238,0.0679000020027161,10041237.1,1294645.08,8746592.02,0,0,0,681800,87906.40625,593893.625,6264945,503025.65625,5761919.5,627,9991.9404296875,802.27001953125,9189.66015625,6295415.73,354258.5,5941157.23,852270.3,9396,0.0692000016570091,13299619.81,2263321.78,11036298.03,0,0,0,920333.6875,156621.875,763711.8125,7215749.5,510880.375,6704869,650,11101.150390625,785.969970703125,10315.1796875,2024,83,83.5,74.2,9659.89,8971.73,688.15,80.2,4.5,
636102,636,Columbia County,102,Lewiston Elementary School,6162330.55,323479.22,5838851.33,1219854.58,27218,0.0263999998569489,30427115.1,2543273.61,27883841.49,0,0,0,803275.8125,67142.421875,736133.4375,6965606.5,390621.65625,6574985,718,9701.400390625,544.039978027344,9157.3603515625,8054224.93,377983.1,7676241.83,1994481.08,28593,0.0307000000029802,47697724.45,6483937.32,41213787.13,0,0,0,1464320.125,199056.875,1265263.25,9518545,577040,8941505,879,10828.830078125,656.469970703125,10172.3603515625,8105746.79,394238.95,7711507.84,1868432.98,28486,0.0277999993413687,53410602.2,10316016.45,43094585.75,0,0,0,1484814.75,286785.25,1198029.5,9590562,681024.1875,8909537,791,12124.599609375,860.969970703125,11263.6396484375,2024,95.7,91.9,89.4,10884.94,10197.79,687.16,92.3,5,
642189,642,Dawson County,189,Robinson Elementary School,4745796.92,254894.01,4490902.91,1212407.26,3475,0.162599995732307,7154545.05000001,364936.1,6789608.95,0,0,0,1163329,59338.609375,1103990.375,5909126,314232.625,5594893.5,565,10458.6298828125,556.159973144531,9902.4697265625,5111768.58,274101.68,4837666.9,1465954.08,3763,0.156000003218651,9220939.36,1253263.57,7967675.79,0,0,0,1438466.625,195509.125,1242957.5,6550235,469610.8125,6080624.5,587,11158.830078125,800.02001953125,10358.8203125,5906063.7,285681.58,5620382.12,3347443.62,3931,0.154400005936623,10870061.8,906960.48,9963101.32,0,0,0,1678337.625,140034.703125,1538302.875,7584401.5,425716.28125,7158685,607,12494.900390625,701.340026855469,11793.5498046875,2024,90.5,64.9,77.6,11370.79,10684.95,685.84,77.7,3.5,
6332560,633,Cobb County,2560,Griffin Middle School,9708455.51999999,548675.87,9159779.65,954789.63,110276,0.0129000004380941,152612860.91,20642619.96,131970240.95,0,0,0,1968706,266289.8125,1702416.125,11677162,814965.6875,10862196,1419,8229.150390625,574.320007324219,7654.81982421875,10271281.64,486150.73,9785130.90999999,588507.68,105832,0.00939999986439943,223348686.59,56129369.73,167219316.86,0,0,0,2099477.5,527616.0625,1571861.5,12370759,1013766.8125,11356992,994,12445.4296875,1019.89001464844,11425.5400390625,11417804.42,10391.93,11407412.49,1232849.58,105373,0.00930000003427267,237864756.45,45352100.1,192512656.35,0,0,0,2252132.25,443494.15625,1808638.125,13669937,453886.09375,13216050,982,13920.509765625,462.209991455078,13458.2998046875,2024,80.8,63.8,78.5,11531.7,10846.22,685.47,74.4,3.5,
660184,660,Fulton County,184,Crabapple Middle School,7921583.48,0,7921583.48,490164.79,87514,0.0105999996885657,166976381.8,13164729.4,153811652.4,0,0,0,1770202.25,139546.125,1630656.125,9691786,139546.125,9552240,932,10398.91015625,149.729995727539,10249.1796875,9314856.41,135318.91,9179537.5,-718384.39,83128,0.010499999858439,223313189.37,56634970.96,166678218.41,0,0,0,2395941.75,594667.1875,1801274.5,11710798,729986.125,10980812,871,13445.23046875,838.099975585938,12607.1298828125,11635022.69,183904.73,11451117.96,961979.13,81997,0.0110999997705221,304578707.36,70978604.54,233600102.84,0,0,0,3380823.5,787862.5,2592961,15015846,971767.25,14044079,910,16500.9296875,1067.88000488281,15433.0498046875,2024,89.5,84.1,83.2,13448.36,12763.12,685.24,85.6,3,
6382052,638,Coweta County,2052,Eastside Elementary School,4688037.59,232087.78,4455949.81,2060584.23,22160,0.0212999992072582,18656621.12,2232270.61,16424350.51,0,0,0,397386,47547.36328125,349838.65625,5085423.5,279635.15625,4805788.5,473,10751.419921875,591.190002441406,10160.23046875,5480637.46,275943.32,5204694.14,572686.99,22465,0.0238000005483627,27960967,5828812.92,22132154.08,0,0,0,665471,138725.75,526745.25,6146108.5,414669.0625,5731439.5,534,11509.5703125,776.530029296875,10733.0302734375,6475667.54,209502.15,6266165.39,936783.84,22302,0.0239000003784895,30298399.86,6260695.28,24037704.58,0,0,0,754657.5,155938.390625,598719.125,7230325,365440.53125,6864884.5,534,13539.9296875,684.349975585938,12855.58984375,2024,80,86.8,80.4,11933.64,11249.62,684.02,82.4,4,
6484050,648,Douglas County,4050,Douglas County High School,12840178.75,174489.32,12665689.43,559651.58,25472,0.0763999968767166,48432627.47,7218102.67,41214524.8,0,0,0,4012385.75,551463,3460922.75,16852564,725952.3125,16126612,1946,8660.099609375,373.049987792969,8287.0595703125,14757098.4,211475.25,14545623.15,446776.29,24774,0.0794999971985817,69414701.84,20320566.68,49094135.16,0,0,0,5989491.5,1617389.375,4372102,20746590,1828864.625,18917724,1969,10536.6103515625,928.830017089844,9607.7802734375,16044690.51,115952.7,15928737.81,560042.28,24735,0.0771000012755394,76228679.18,16995880.71,59232798.47,0,0,0,5877231.5,1310382.375,4566849,21921922,1426335.125,20495586,1907,11495.5,747.950012207031,10747.5498046875,2024,72.8,73.4,74.6,10230.74,9547.46,683.28,73.6,4,
607106,607,Barrow County,106,Haymon-Morris Middle School,6127485.22,217845.44,5909639.78,646289.57,13568,0.0627000033855438,14466251.73,1974145.56,12492106.17,0,0,0,1069164.25,123778.9296875,945385.375,7196650,341624.375,6855025,851,8456.7001953125,401.440002441406,8055.259765625,7383073.25,353302.61,7029770.64,624400.29,14367,0.0562999993562698,21049109,4086065.59,16963043.41,0,0,0,1392840.875,230070.21875,1162770.5,8775914,583372.875,8192541,809,10847.849609375,721.099975585938,10126.75,8907666.63,395541.35,8512125.28,923701.23,14729,0.0637999996542931,27583759.63,7426382.99999999,20157376.63,0,0,0,2014716.75,474300.125,1540416.625,10922384,869841.5,10052542,939,11631.9296875,926.349975585938,10705.580078125,2024,77,67.6,71.5,10312.16,9629.2,682.96,72,4,
6234052,623,Catoosa County,4052,Ringgold High School,9375991.57,396870.63,8979120.94,1125509.89,10432,0.100299999117851,9148410.52000001,590998.9,8557411.62,0,0,0,1256860.75,60912.015625,1195948.75,10632852,457782.625,10175069,1046,10165.25,437.649993896484,9727.599609375,12021844.46,857384.27,11164460.19,1341034.69,10111,0.104099996387959,12947450.23,1048505.9,11898944.33,0,0,0,1759313.75,134819.0625,1624494.625,13781158,992203.375,12788955,1053,13087.51953125,942.260009765625,12145.259765625,12472516.67,550642.98,11921873.69,1931698.35,9860,0.103399999439716,15311135.98,1062977.55,14248158.43,0,0,0,1916200.75,129661.3515625,1786539.5,14388717,680304.375,13708413,1020,14106.580078125,666.969970703125,13439.6201171875,2024,70.4,75.5,80.4,12453.12,11770.83,682.29,75.4,3,
755775,755,Whitfield County,775,Westside Middle School,3857698.45,192147.05,3665551.4,623535.98,12613,0.0384999997913837,18181254.45,1981599.66,16199654.79,0,0,0,779395.25,76291.5859375,703103.625,4637094,268438.625,4368655,486,9541.349609375,552.340026855469,8989,4291707.43,296935.03,3994772.4,492000.98,11928,0.0329000018537045,20815327.56,3408463.88,17406863.68,0,0,0,757087.25,114064.0390625,643023.25,5048794.5,410999.0625,4637796,392,12879.580078125,1048.46997070313,11831.1103515625,4506898.92,77019.61,4429879.31,585970.25,11775,0.0340999998152256,18153980.18,2942250.11,15211730.07,0,0,0,711634.5,100423.7734375,611210.6875,5218533.5,177443.390625,5041090,401,13013.7998046875,442.5,12571.2998046875,2024,91.2,84.5,81.1,11811.58,11130.47,681.1,85.6,4,
713182,713,Pierce County,182,Pierce County High School,7891100.42,65897.21,7825203.21,1044319.29,3477,0.295700013637543,3645250.69,546021.41,3099229.28,0,0,0,1077900.625,161458.53125,916442.125,8969001,227355.734375,8741645,1028,8724.7099609375,221.160003662109,8503.5498046875,9129736.29,572975.4,8556760.89,6823466.32,3489,0.296099990606308,3783188.81,684052.84,3099135.97,0,0,0,1120202.125,202548.046875,917654.125,10249938,775523.4375,9474415,1033,9922.5,750.75,9171.75,9759608.81,909927.69,8849681.12,3932842.86,3484,0.304800003767014,4481751.72,719070.56,3762681.16,0,0,0,1366038,219172.703125,1146865.25,11125647,1129100.375,9996546,1062,10476.1298828125,1063.18005371094,9412.9404296875,2024,94.2,90.4,86.8,9707.78,9029.41,678.36,90.5,5,
