sys_sch,systemid,systemname,schoolid,schoolname,amount_19,Federal_Amt_19,State_Local_Amt_19,excluded_19,dist_enroll_19,weight_19,centralcost_19,central_fed_amt_19,central_state_amt_19,Charter_Dist_Allocation_19,Charter_Fed_Dist_Allocation_19,Charter_State_Dist_Allocation_19,total_weighted_cc_19,total_weighted_cc_fed_19,total_weighted_cc_state_19,school_with_cc_19,school_with_cc_fed_19,school_with_cc_state_19,k12_enrollment_19,school_ppe_19,school_ppe_fed_19,school_ppe_sl_19,amount_23,Federal_Amt_23,State_Local_Amt_23,excluded_23,dist_enroll_23,weight_23,centralcost_23,central_fed_amt_23,central_state_amt_23,Charter_Dist_Allocation_23,Charter_Fed_Dist_Allocation_23,Charter_State_Dist_Allocation_23,total_weighted_cc_23,total_weighted_cc_fed_23,total_weighted_cc_state_23,school_with_cc_23,school_with_cc_fed_23,school_with_cc_state_23,k12_enrollment_23,school_ppe_23,school_ppe_fed_23,school_ppe_sl_23,amount_24,Federal_Amt_24,State_Local_Amt_24,excluded_24,dist_enroll_24,weight_24,centralcost_24,central_fed_amt_24,central_state_amt_24,Charter_Dist_Allocation_24,Charter_Fed_Dist_Allocation_24,Charter_State_Dist_Allocation_24,total_weighted_cc_24,total_weighted_cc_fed_24,total_weighted_cc_state_24,school_with_cc_24,school_with_cc_fed_24,school_with_cc_state_24,k12_enrollment_24,school_ppe_24,school_ppe_fed_24,school_ppe_sl_24,schoolyear,single_score_24,single_score_23,singlescore_19,PPE_Avg,State_Local_Exp_PPE_Avg,Federal_Exp_PPE_Avg,SS_Avg,FESR,note,Location ZIP [Public School] 2023-24,source_file
660116,660,Fulton County,116,Main Street Charter Academy,7517091.12,0.0,7517091.12,1086672.31,87514.0,0.0096000004559755,166976381.8,13164729.4,153811652.4,232487.35,0.0,232487.35,232560.3125,126381.40625,232560.3125,7749651.5,126381.40625,7749651.5,841.0,9214.8095703125,150.279998779297,9214.8095703125,11944658.25,1133603.33,10811054.92,515288.78,83128.0,0.0104000000283122,223313189.37,56634970.96,166678218.41,369422.42,35059.9,334362.52,388567.46875,35059.8984375,353507.59375,12333226.0,1168663.25,11164562.0,863.0,14291.1103515625,1354.18994140625,12936.919921875,11828939.11,792925.26,11036013.85,882346.98,81997.0,0.0100999996066093,304578707.36,70978604.54,233600102.84,365843.48,24523.46,341320.02,365843.46875,24523.4609375,341320.03125,12194783.0,817448.75,11377334.0,831,14674.830078125,983.690002441406,13691.1396484375,2024,73.7,68.8,65.3,12726.92,11947.62,829.39,69.3,2.5,,30337,School_FESR_FY24_for_Display.csv
644510,644,DeKalb County,510,Margaret Harris Comprehensive School,3163460.26,126548.45,3036911.81,181552.33,92113.0,0.0007999999797903,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,250622.5625,22049.06640625,228573.5,3414082.75,148597.515625,3265485.25,73.0,46768.26171875,2035.57995605469,44732.6796875,3076184.08,76914.21,2999269.87,74297.37,84984.0,0.0007999999797903,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,334414.625,53263.20703125,281151.40625,3410598.75,130177.4140625,3280421.25,70.0,48722.83984375,1859.68005371094,46863.16015625,3717638.21,219749.86,3497888.35,95150.71,83863.0,0.00089999998454,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,427642.53125,93147.59375,334494.9375,4145280.75,312897.46875,3832383.25,75,55270.41015625,4171.97021484375,51098.44140625,2024,66.9,82.5,54.2,50253.84,47564.76,2689.08,67.9,1.5,,30329,School_FESR_FY24_for_Display.csv
761373,761,Atlanta Public Schools,373,Martin L. King Jr. Middle School,8673675.13,753414.11,7920261.02,281702.26,40154.0,0.0197000000625849,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,3736406.25,317406.46875,3418999.75,12410081.0,1070820.625,11339261.0,790.0,15708.9599609375,1355.46997070313,14353.5,9864088.89,1307954.73,8556134.16,8610935.72,37162.0,0.0219999998807907,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,6988489.5,1533425.125,5455064.5,16852578.0,2841379.75,14011199.0,818.0,20602.169921875,3473.57006835938,17128.609375,11429955.43,1161791.09,10268164.34,882132.84,37529.0,0.0212999992072582,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,7702975.5,1150336.25,6552639.0,19132930.0,2312127.25,16820804.0,801,23886.30078125,2886.55004882813,20999.759765625,2024,59.3,59.8,70.7,20065.81,17493.96,2571.86,63.3,1.5,,30312,School_FESR_FY24_for_Display.csv
7612564,761,Atlanta Public Schools,2564,Mary Lin Elementary School,5991522.78,60391.71,5931131.07,177018.91,40154.0,0.016499999910593,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,3139306.75,265848.0625,2873458.75,9130830.0,326239.78125,8804590.0,662.0,13792.7900390625,492.809997558594,13299.990234375,6562200.71,166727.21,6395473.5,187341.67,37162.0,0.0168999992311001,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,5368430.5,1177949.25,4190481.25,11930631.0,1344676.5,10585955.0,628.0,18997.8203125,2141.19995117188,16856.619140625,7159660.05,198267.94,6961392.11,178647.16,37529.0,0.0136000001803041,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,4918332.0,734487.0625,4183845.0,12077992.0,932755.0,11145237.0,509,23728.869140625,1832.52001953125,21896.33984375,2024,99.1,95.9,87.3,18839.83,17350.98,1488.84,94.1,3.0,,30307,School_FESR_FY24_for_Display.csv
761186,761,Atlanta Public Schools,186,Maynard Jackson High School,11770310.33,577103.68,11193206.65,118944.22,40154.0,0.0322999991476536,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,6313090.5,520417.6875,5792672.5,18083402.0,1097521.375,16985880.0,1297.0,13942.48046875,846.200012207031,13096.2802734375,16415154.98,1337230.15,15077924.83,1166874.38,37162.0,0.0397000014781952,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,13603664.0,2852356.5,10751307.0,30018818.0,4189586.75,25829230.0,1474.0,20365.55078125,2842.32006835938,17523.220703125,19107169.76,1104043.61,18003126.15,383378.31,37529.0,0.0412999987602234,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,14935816.0,2230464.25,12705352.0,34042984.0,3334507.75,30708478.0,1551,21949.05078125,2149.90991210938,19799.150390625,2024,81.7,66.9,78.7,18752.36,16806.22,1946.14,75.8,2.0,,30316,School_FESR_FY24_for_Display.csv
6442061,644,DeKalb County,2061,McLendon Elementary School,4646070.0,194143.31,4451926.69,649896.31,92113.0,0.0044999998062849,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,1397022.0,123957.4296875,1273064.5,6043092.5,318100.75,5724991.5,410.0,14739.25,775.859985351563,13963.3896484375,4012965.48,204894.36,3808071.12,621761.08,84984.0,0.0032999999821186,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,1371744.75,219688.71875,1152056.0,5384710.0,424583.09375,4960127.0,283.0,19027.240234375,1500.2900390625,17526.94921875,4816636.07,294087.59,4522548.48,353299.03,83863.0,0.003400000045076,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,1615538.5,351890.9375,1263647.625,6432174.5,645978.5,5786196.0,283,22728.529296875,2282.61010742188,20445.919921875,2024,69.1,81.6,75.7,18831.67,17312.09,1519.59,75.5,2.0,,30033,School_FESR_FY24_for_Display.csv
6443070,644,DeKalb County,3070,McNair High School,6976742.1,529934.63,6446807.47,337645.84,92113.0,0.0071999998763203,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,2276656.25,198496.4375,2078160.0,9253399.0,728431.0625,8524967.0,661.0,13999.08984375,1102.01000976563,12897.080078125,7574603.7,563534.27,7011069.43,398461.31,84984.0,0.0089999996125698,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,3771423.25,599237.5625,3172185.75,11346027.0,1162771.875,10183255.0,768.0,14773.4697265625,1514.03002929688,13259.4501953125,8614013.28,895080.34,7718932.94,325221.65,83863.0,0.0093000000342726,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,4418973.0,962525.1875,3456447.75,13032986.0,1857605.5,11175381.0,776,16795.08984375,2393.82006835938,14401.259765625,2024,53.8,54.4,60.9,15189.22,13519.26,1669.95,56.4,1.0,,30316,School_FESR_FY24_for_Display.csv
6441057,644,DeKalb County,1057,McNair Middle School,6393127.39,336797.22,6056330.17,456981.92,92113.0,0.0077999997884035,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,2430713.25,215038.71875,2215674.75,8823841.0,551835.9375,8272004.5,720.0,12255.330078125,766.440002441406,11488.900390625,7749175.49,639815.67,7109359.82,444744.09,84984.0,0.0100999996066093,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,4232038.0,672476.6875,3559561.5,11981213.0,1312292.375,10668921.0,857.0,13980.41015625,1531.26000976563,12449.150390625,8533620.04,815254.91,7718365.13,561871.1,83863.0,0.0093999998643994,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,4466489.0,972874.875,3493614.0,13000109.0,1788129.75,11211979.0,788,16497.599609375,2269.19995117188,14228.400390625,2024,72.3,63.8,56.0,14244.45,12722.15,1522.3,64.0,2.0,,30032,School_FESR_FY24_for_Display.csv
7611414,761,Atlanta Public Schools,1414,Michael R. Hollis Innovation Academy,8312369.7,539284.41,7773085.29,9393553.67,40154.0,0.015599999576807,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,2966038.5,251347.234375,2714691.25,11278408.0,790631.625,10487777.0,628.0,17959.25,1258.96997070313,16700.279296875,9641928.76,1100139.25,8541789.51,403836.65,37162.0,0.0165999997407198,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,5273133.0,1157039.0,4116094.0,14915062.0,2257178.25,12657884.0,616.0,24212.759765625,3664.25,20548.509765625,12540426.13,1202141.31,11338284.82,450278.31,37529.0,0.0160000007599592,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,5786273.0,864102.4375,4922170.5,18326700.0,2066243.75,16260455.0,600,30544.5,3443.73999023438,27100.759765625,2024,65.0,56.1,62.6,24238.84,21449.85,2788.99,61.2,1.5,,30314,School_FESR_FY24_for_Display.csv
7614560,761,Atlanta Public Schools,4560,Midtown High School,12362564.37,304872.79,12057691.58,1023611.66,40154.0,0.0346000008285046,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,6762480.5,557475.3125,6205005.0,19125046.0,862348.125,18262698.0,1389.0,13768.9296875,620.840026855469,13148.08984375,14887845.72,306775.61,14581070.11,705337.6,37162.0,0.0430999994277954,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,14769147.0,3096676.25,11672471.0,29656992.0,3403451.75,26253542.0,1602.0,18512.48046875,2124.5,16387.98046875,18525535.7,618599.59,17906936.11,434055.28,37529.0,0.0441999994218349,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,15984579.0,2387082.75,13597496.0,34510116.0,3005682.25,31504432.0,1658,20814.30078125,1812.83996582031,19001.470703125,2024,93.5,88.5,87.5,17698.57,16179.18,1519.39,89.8,2.5,,30309,School_FESR_FY24_for_Display.csv
761513,761,Atlanta Public Schools,513,Miles Elementary School,6221631.38,486430.21,5735201.17,361308.24,40154.0,0.0140000004321337,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,2663716.25,225568.046875,2438148.25,8885348.0,711998.25,8173349.5,564.0,15754.16015625,1262.41003417969,14491.75,6408795.67,674254.92,5734540.75,446586.42,37162.0,0.012699999846518,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,4034264.5,885204.5,3149060.0,10443060.0,1559459.375,8883601.0,473.0,22078.349609375,3296.94995117188,18781.400390625,8179750.06,742096.93,7437653.13,871303.04,37529.0,0.0116999996826053,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,4231212.0,631874.875,3599337.0,12410962.0,1373971.75,11036990.0,438,28335.529296875,3136.919921875,25198.609375,2024,62.8,65.8,54.7,22056.01,19490.59,2565.43,61.1,1.5,,30331,School_FESR_FY24_for_Display.csv
6444062,644,DeKalb County,4062,Montclair Elementary School,6525606.14,327417.49,6198188.65,586136.13,92113.0,0.0080000003799796,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,2483604.5,220368.78125,2263235.75,9009211.0,547786.25,8461425.0,735.0,12257.4296875,745.289978027344,11512.1396484375,5701548.19,381907.03,5319641.16,734361.73,84984.0,0.0071999998763203,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,2992897.75,479320.84375,2513576.75,8694446.0,861227.875,7833218.0,610.0,14253.1904296875,1411.84997558594,12841.33984375,6143644.77,394348.63,5749296.14,1676842.1,83863.0,0.0070000002160668,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,3326108.75,724481.3125,2601627.5,9469754.0,1118830.0,8350923.5,590,16050.4296875,1896.31994628906,14154.1103515625,2024,63.4,71.7,60.1,14187.02,12835.86,1351.15,65.1,2.0,,30329,School_FESR_FY24_for_Display.csv
6445062,644,DeKalb County,5062,Montgomery Elementary School,4925815.93,406448.61,4519367.32,304876.82,92113.0,0.0082999998703599,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,2576739.0,228632.59375,2348106.5,7502555.0,635081.1875,6867474.0,761.0,9858.8095703125,834.539978027344,9024.2802734375,5554059.96,264729.34,5289330.62,464530.2,84984.0,0.0076999999582767,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,3200737.75,512607.03125,2688130.75,8754798.0,777336.375,7977461.5,653.0,13407.0400390625,1190.41003417969,12216.6298828125,6392483.38,457746.48,5934736.9,429956.65,83863.0,0.0077999997884035,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,3706235.25,807279.125,2898956.25,10098719.0,1265025.625,8833693.0,654,15441.4697265625,1934.2900390625,13507.1796875,2024,98.8,89.1,92.4,12902.44,11582.7,1319.75,93.4,4.0,,30319,School_FESR_FY24_for_Display.csv
6762054,676,Houston County,2054,Morningside Elementary School,4022107.99,216099.16,3806008.83,1175951.65,28640.0,0.0154999997466803,39598357.04,5067410.81,34530946.23,0.0,0.0,0.0,613774.5,78544.8671875,535229.6875,4635882.5,294644.03125,4341238.5,444.0,10441.1796875,663.609985351563,9777.5595703125,5063565.57,315263.17,4748302.4,858984.45,29458.0,0.015599999576807,63456114.8900001,9337720.84,54118394.05,0.0,0.0,0.0,989915.375,145668.4375,844246.9375,6053481.0,460931.59375,5592549.5,459.0,13188.41015625,1004.21002197266,12184.2001953125,5449142.77,369950.26,5079192.51,942731.05,29587.0,0.0148999998345971,77936195.7,19268327.21,58667868.49,0.0,0.0,0.0,1161249.25,287098.0625,874151.25,6610392.0,657048.3125,5953344.0,440,15023.6201171875,1493.2900390625,13530.330078125,2024,79.5,73.3,83.9,12884.4,11830.7,1053.7,78.9,3.0,,30305,School_FESR_FY24_for_Display.csv
7612053,761,Atlanta Public Schools,2053,Morris Brandon Elementary School,8528377.18,235772.61,8292604.57,1220030.49,40154.0,0.0251000002026558,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,4775567.5,404411.28125,4371156.0,13303945.0,640183.875,12663761.0,1008.0,13198.3603515625,635.099975585938,12563.25,8600671.32999999,456457.03,8144214.3,358419.84,37162.0,0.0227000005543232,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,7210851.0,1582216.0,5628635.0,15811522.0,2038673.0,13772849.0,843.0,18756.25,2418.35009765625,16337.900390625,10747044.12,511988.08,10235056.04,466106.54,37529.0,0.023199999704957,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,8390096.0,1252948.375,7137147.0,19137140.0,1764936.5,17372204.0,872,21946.259765625,2024.01000976563,19922.25,2024,95.7,90.6,96.0,17966.96,16274.47,1692.49,94.1,3.0,,30327,School_FESR_FY24_for_Display.csv
644215,644,DeKalb County,215,Museum School Avondale Estates,6633244.01,0.0,6633244.01,0.0,92113.0,0.0063000000081956,310061613.73,27546096.05,282515517.69,205151.88,0.0,205151.88,210217.296875,173591.59375,210166.09375,6843461.5,173591.59375,6843410.0,579.0,11819.4501953125,299.809997558594,11819.3603515625,8337706.94,80315.82,8257391.12,3573360.39,84984.0,0.0068999999202787,415680236.8,66572340.14,349107896.65,257867.22,2483.99,255383.23,266097.1875,2507.47631835938,263589.71875,8603804.0,82823.296875,8520980.0,583.0,14757.8095703125,142.059997558594,14615.75,10549782.26,91419.77,10458362.49,0.0,83863.0,0.0070000002160668,475158386.419999,103497330.34,371661056.08,326281.93,2827.42,323454.51,326281.9375,2827.419921875,323454.5,10876064.0,94247.1875,10781817.0,587,18528.220703125,160.559997558594,18367.66015625,2024,85.9,84.6,78.9,15035.16,14934.26,200.81,83.1,2.5,,30002,School_FESR_FY24_for_Display.csv
644100,644,DeKalb County,100,Narvie Harris Elementary School,5857045.58,251131.84,5605913.74,569521.81,92113.0,0.0076999999582767,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,2390469.75,212104.9375,2178364.75,8247515.0,463236.78125,7784278.0,711.0,11599.8798828125,651.530029296875,10948.349609375,4811562.15,263636.71,4547925.44,687126.68,84984.0,0.0063000000081956,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,2618785.5,419405.75,2199379.75,7430347.5,683042.4375,6747305.0,537.0,13836.76953125,1271.9599609375,12564.8095703125,4680919.61,334797.15,4346122.46,924218.05,83863.0,0.0060999998822808,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,2898466.0,631333.6875,2267132.5,7579385.5,966130.8125,6613255.0,509,14890.740234375,1898.09997558594,12992.6396484375,2024,89.2,86.9,85.6,13442.46,12168.6,1273.86,87.2,3.0,,30034,School_FESR_FY24_for_Display.csv
761192,761,Atlanta Public Schools,192,North Atlanta High School,16707878.72,334677.63,16373201.09,231439.71,40154.0,0.0493000000715256,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,9635564.0,794321.75,8841242.0,26343442.0,1128999.375,25214442.0,1978.0,13318.2197265625,570.780029296875,12747.4404296875,21151034.84,348100.91,20802933.93,981363.27,37162.0,0.0623000003397465,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,21349048.0,4476222.5,16872826.0,42500084.0,4824323.5,37675760.0,2316.0,18350.640625,2083.0400390625,16267.599609375,24485765.5,326930.6,24158834.9,884006.31,37529.0,0.062100000679493,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,22457972.0,3353797.5,19104174.0,46943736.0,3680728.0,43263008.0,2332,20130.25,1578.35998535156,18551.890625,2024,88.2,81.8,86.4,17266.37,15855.64,1410.73,85.5,2.5,,30327,School_FESR_FY24_for_Display.csv
656186,656,Fayette County,186,Oak Grove Elementary School,4917723.06,238862.18,4678860.88,1210872.49,19973.0,0.0238000005483627,35423818.83,3212562.48,32211256.35,0.0,0.0,0.0,843086.9375,76458.9921875,766627.9375,5760810.0,315321.1875,5445489.0,475.0,12128.01953125,663.830017089844,11464.1904296875,6082165.38,377441.2,5704724.18,630836.63,19690.0,0.0223999992012978,49695932.74,6242345.91,43453586.83,0.0,0.0,0.0,1113188.875,139828.546875,973360.3125,7195354.5,517269.75,6678084.5,441.0,16316.0,1172.94995117188,15143.0498046875,6334399.86,300959.56,6033440.3,1207017.02,19514.0,0.0215000007301569,51372396.16,5263245.1,46109151.06,0.0,0.0,0.0,1104506.5,113159.7734375,991346.8125,7438906.5,414119.34375,7024787.0,420,17711.6796875,986.0,16725.6796875,2024,92.9,83.2,96.0,15385.23,14444.31,940.93,90.7,3.0,,30345,School_FESR_FY24_for_Display.csv
644305,644,DeKalb County,305,Oak View Elementary,7068603.26,423727.82,6644875.44,624840.99,92113.0,0.0082999998703599,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,2576739.0,228632.59375,2348106.5,9645343.0,652360.4375,8992982.0,763.0,12641.33984375,854.989990234375,11786.349609375,6292579.52,448715.87,5843863.65,638328.58,84984.0,0.0071999998763203,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,2992897.75,479320.84375,2513576.75,9285477.0,928036.6875,8357440.5,614.0,15122.9296875,1511.4599609375,13611.4697265625,6603466.14,648528.4,5954937.74,830480.12,83863.0,0.0076999999582767,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,3658719.5,796929.4375,2861790.0,10262186.0,1445457.875,8816728.0,648,15836.7099609375,2230.63989257813,13606.0595703125,2024,64.8,69.6,58.8,14533.66,13001.29,1532.36,64.4,1.5,,30034,School_FESR_FY24_for_Display.csv
773105,773,Decatur City,105,Oakhurst Elementary School,5033162.88,89532.83,4943630.05,230958.78,5540.0,0.0865999981760979,11868970.56,280537.78,11588432.78,0.0,0.0,0.0,1027852.8125,24294.5703125,1003558.25,6061015.5,113827.3984375,5947188.5,480.0,12627.1201171875,237.139999389648,12389.98046875,4199290.96,8585.38,4190705.58,495344.86,5484.0,0.0454000011086464,18667512.49,910976.23,17756536.26,0.0,0.0,0.0,847505.0625,41358.3203125,806146.75,5046796.0,49943.69921875,4996852.5,249.0,20268.259765625,200.580001831055,20067.6796875,4631942.17,13400.41,4618541.76,367860.3,5356.0,0.0421999990940094,21825552.03,801278.21,21024273.82,0.0,0.0,0.0,921038.25,33813.94140625,887224.3125,5552980.5,47214.3515625,5505766.0,226,24570.7109375,208.910003662109,24361.80078125,2024,83.1,97.9,98.4,19155.36,18939.82,215.54,93.1,3.0,,30030,School_FESR_FY24_for_Display.csv
